"SYSTEM", "1", "SYSTEM", "System Start", ""
"main", "560", "GumballMachineTestDrive.java:24", "Method Returned", ""
"main", "561", "GumballMachineTestDrive.java:25", "Line Step", "file=GumballMachineTestDrive.java, line=25"
"main", "562", "GumballMachineTestDrive.java:25", "Method Call", "caller=GumballMachineTestDrive#main:1, target=GumballMachine:1#turnCrank:5"
"main", "563", "GumballMachineTestDrive.java:71", "Method Entered", ""
"main", "564", "GumballMachineTestDrive.java:72", "Line Step", "file=GumballMachineTestDrive.java, line=72"
"main", "565", "GumballMachineTestDrive.java:72", "Field Read", "context=GumballMachine:1, state"
"main", "566", "GumballMachineTestDrive.java:72", "Method Call", "caller=GumballMachine:1#turnCrank:5, target=HasQuarterState:1#turnCrank:4"
"main", "567", "GumballMachineTestDrive.java:127", "Method Entered", ""
"main", "568", "GumballMachineTestDrive.java:128", "Line Step", "file=GumballMachineTestDrive.java, line=128"
"main", "569", "GumballMachineTestDrive.java:129", "Line Step", "file=GumballMachineTestDrive.java, line=129"
"main", "570", "GumballMachineTestDrive.java:129", "Field Read", "context=HasQuarterState:1, gumballMachine"
"main", "571", "GumballMachineTestDrive.java:129", "Field Read", "context=HasQuarterState:1, gumballMachine"
"main", "572", "GumballMachineTestDrive.java:129", "Method Call", "caller=HasQuarterState:1#turnCrank:4, target=GumballMachine:1#getSoldState:4"
"main", "573", "GumballMachineTestDrive.java:91", "Method Entered", ""
"main", "574", "GumballMachineTestDrive.java:92", "Line Step", "file=GumballMachineTestDrive.java, line=92"
"main", "575", "GumballMachineTestDrive.java:92", "Field Read", "context=GumballMachine:1, soldState"
"main", "576", "GumballMachineTestDrive.java:92", "Variable Write", "context=GumballMachine:1#getSoldState:4, result=SoldState:1"
"main", "577", "GumballMachineTestDrive.java:92", "Method Exit", "returner=GumballMachine:1#getSoldState:4, value=SoldState:1"
"main", "578", "GumballMachineTestDrive.java:129", "Method Returned", ""
"main", "579", "GumballMachineTestDrive.java:129", "Line Step", "file=GumballMachineTestDrive.java, line=129"
"main", "580", "GumballMachineTestDrive.java:129", "Method Call", "caller=HasQuarterState:1#turnCrank:4, target=GumballMachine:1#setState:13"
"main", "581", "GumballMachineTestDrive.java:76", "Method Entered", ""
"main", "582", "GumballMachineTestDrive.java:76", "Variable Write", "context=GumballMachine:1#setState:13, state=SoldState:1"
"main", "583", "GumballMachineTestDrive.java:77", "Line Step", "file=GumballMachineTestDrive.java, line=77"
"main", "584", "GumballMachineTestDrive.java:77", "Field Write", "context=GumballMachine:1, state=SoldState:1"
"main", "585", "GumballMachineTestDrive.java:78", "Line Step", "file=GumballMachineTestDrive.java, line=78"
"main", "586", "GumballMachineTestDrive.java:78", "Method Exit", "returner=GumballMachine:1#setState:13, value=<void>"
"main", "587", "GumballMachineTestDrive.java:129", "Method Returned", ""
"main", "588", "GumballMachineTestDrive.java:131", "Line Step", "file=GumballMachineTestDrive.java, line=131"
"main", "589", "GumballMachineTestDrive.java:131", "Method Exit", "returner=HasQuarterState:1#turnCrank:4, value=<void>"
"main", "590", "GumballMachineTestDrive.java:72", "Method Returned", ""
"main", "591", "GumballMachineTestDrive.java:73", "Line Step", "file=GumballMachineTestDrive.java, line=73"
"main", "592", "GumballMachineTestDrive.java:73", "Field Read", "context=GumballMachine:1, state"
"main", "593", "GumballMachineTestDrive.java:73", "Method Call", "caller=GumballMachine:1#turnCrank:5, target=SoldState:1#dispense:4"
"main", "594", "GumballMachineTestDrive.java:246", "Method Entered", ""
"main", "595", "GumballMachineTestDrive.java:247", "Line Step", "file=GumballMachineTestDrive.java, line=247"
"main", "596", "GumballMachineTestDrive.java:247", "Field Read", "context=SoldState:1, gumballMachine"
"main", "597", "GumballMachineTestDrive.java:247", "Method Call", "caller=SoldState:1#dispense:4, target=GumballMachine:1#releaseBall:4"
"main", "598", "GumballMachineTestDrive.java:80", "Method Entered", ""
"main", "599", "GumballMachineTestDrive.java:81", "Line Step", "file=GumballMachineTestDrive.java, line=81"
"main", "600", "GumballMachineTestDrive.java:82", "Line Step", "file=GumballMachineTestDrive.java, line=82"
"main", "601", "GumballMachineTestDrive.java:82", "Field Read", "context=GumballMachine:1, count"
"main", "602", "GumballMachineTestDrive.java:83", "Line Step", "file=GumballMachineTestDrive.java, line=83"
"main", "603", "GumballMachineTestDrive.java:83", "Field Read", "context=GumballMachine:1, count"
"main", "604", "GumballMachineTestDrive.java:83", "Field Write", "context=GumballMachine:1, count=1"
"main", "605", "GumballMachineTestDrive.java:85", "Line Step", "file=GumballMachineTestDrive.java, line=85"
"main", "606", "GumballMachineTestDrive.java:85", "Method Exit", "returner=GumballMachine:1#releaseBall:4, value=<void>"
"main", "607", "GumballMachineTestDrive.java:247", "Method Returned", ""
"main", "608", "GumballMachineTestDrive.java:248", "Line Step", "file=GumballMachineTestDrive.java, line=248"
"main", "609", "GumballMachineTestDrive.java:248", "Field Read", "context=SoldState:1, gumballMachine"
"main", "610", "GumballMachineTestDrive.java:248", "Method Call", "caller=SoldState:1#dispense:4, target=GumballMachine:1#getCount:4"
"main", "611", "GumballMachineTestDrive.java:100", "Method Entered", ""
"main", "612", "GumballMachineTestDrive.java:102", "Line Step", "file=GumballMachineTestDrive.java, line=102"
"main", "613", "GumballMachineTestDrive.java:102", "Field Read", "context=GumballMachine:1, count"
"main", "614", "GumballMachineTestDrive.java:102", "Variable Write", "context=GumballMachine:1#getCount:4, result=1"
"main", "615", "GumballMachineTestDrive.java:102", "Method Exit", "returner=GumballMachine:1#getCount:4, value=1"
"main", "616", "GumballMachineTestDrive.java:248", "Method Returned", ""
"main", "617", "GumballMachineTestDrive.java:248", "Line Step", "file=GumballMachineTestDrive.java, line=248"
"main", "618", "GumballMachineTestDrive.java:249", "Line Step", "file=GumballMachineTestDrive.java, line=249"
"main", "619", "GumballMachineTestDrive.java:249", "Field Read", "context=SoldState:1, gumballMachine"
"main", "620", "GumballMachineTestDrive.java:249", "Field Read", "context=SoldState:1, gumballMachine"
"main", "621", "GumballMachineTestDrive.java:249", "Method Call", "caller=SoldState:1#dispense:4, target=GumballMachine:1#getNoQuarterState:5"
"main", "622", "GumballMachineTestDrive.java:87", "Method Entered", ""
"main", "623", "GumballMachineTestDrive.java:88", "Line Step", "file=GumballMachineTestDrive.java, line=88"
"main", "624", "GumballMachineTestDrive.java:88", "Field Read", "context=GumballMachine:1, noQuarterState"
"main", "625", "GumballMachineTestDrive.java:88", "Variable Write", "context=GumballMachine:1#getNoQuarterState:5, result=NoQuarterState:1"
"main", "626", "GumballMachineTestDrive.java:88", "Method Exit", "returner=GumballMachine:1#getNoQuarterState:5, value=NoQuarterState:1"
"main", "627", "GumballMachineTestDrive.java:249", "Method Returned", ""
"main", "628", "GumballMachineTestDrive.java:249", "Line Step", "file=GumballMachineTestDrive.java, line=249"
"main", "629", "GumballMachineTestDrive.java:249", "Method Call", "caller=SoldState:1#dispense:4, target=GumballMachine:1#setState:14"
"main", "630", "GumballMachineTestDrive.java:76", "Method Entered", ""
"main", "631", "GumballMachineTestDrive.java:76", "Variable Write", "context=GumballMachine:1#setState:14, state=NoQuarterState:1"
"main", "632", "GumballMachineTestDrive.java:77", "Line Step", "file=GumballMachineTestDrive.java, line=77"
"main", "633", "GumballMachineTestDrive.java:77", "Field Write", "context=GumballMachine:1, state=NoQuarterState:1"
"main", "634", "GumballMachineTestDrive.java:78", "Line Step", "file=GumballMachineTestDrive.java, line=78"
"main", "635", "GumballMachineTestDrive.java:78", "Method Exit", "returner=GumballMachine:1#setState:14, value=<void>"
"main", "636", "GumballMachineTestDrive.java:249", "Method Returned", ""
"main", "637", "GumballMachineTestDrive.java:251", "Line Step", "file=GumballMachineTestDrive.java, line=251"
"main", "638", "GumballMachineTestDrive.java:256", "Line Step", "file=GumballMachineTestDrive.java, line=256"
"main", "639", "GumballMachineTestDrive.java:256", "Method Exit", "returner=SoldState:1#dispense:4, value=<void>"
"main", "640", "GumballMachineTestDrive.java:73", "Method Returned", ""
"main", "641", "GumballMachineTestDrive.java:74", "Line Step", "file=GumballMachineTestDrive.java, line=74"
"main", "642", "GumballMachineTestDrive.java:74", "Method Exit", "returner=GumballMachine:1#turnCrank:5, value=<void>"
"main", "643", "GumballMachineTestDrive.java:25", "Method Returned", ""
"main", "644", "GumballMachineTestDrive.java:26", "Line Step", "file=GumballMachineTestDrive.java, line=26"
"main", "645", "GumballMachineTestDrive.java:26", "Method Call", "caller=GumballMachineTestDrive#main:1, target=GumballMachine:1#insertQuarter:6"
"main", "646", "GumballMachineTestDrive.java:63", "Method Entered", ""
"main", "647", "GumballMachineTestDrive.java:64", "Line Step", "file=GumballMachineTestDrive.java, line=64"
"main", "648", "GumballMachineTestDrive.java:64", "Field Read", "context=GumballMachine:1, state"
"main", "649", "GumballMachineTestDrive.java:64", "Method Call", "caller=GumballMachine:1#insertQuarter:6, target=NoQuarterState:1#insertQuarter:6"
"main", "650", "GumballMachineTestDrive.java:157", "Method Entered", ""
"main", "651", "GumballMachineTestDrive.java:159", "Line Step", "file=GumballMachineTestDrive.java, line=159"
"main", "652", "GumballMachineTestDrive.java:160", "Line Step", "file=GumballMachineTestDrive.java, line=160"
"main", "653", "GumballMachineTestDrive.java:160", "Field Read", "context=NoQuarterState:1, gumballMachine"
"main", "654", "GumballMachineTestDrive.java:160", "Field Read", "context=NoQuarterState:1, gumballMachine"
"main", "655", "GumballMachineTestDrive.java:160", "Method Call", "caller=NoQuarterState:1#insertQuarter:6, target=GumballMachine:1#getHasQuarterState:6"
"main", "656", "GumballMachineTestDrive.java:95", "Method Entered", ""
"main", "657", "GumballMachineTestDrive.java:96", "Line Step", "file=GumballMachineTestDrive.java, line=96"
"main", "658", "GumballMachineTestDrive.java:96", "Field Read", "context=GumballMachine:1, hasQuarterState"
"main", "659", "GumballMachineTestDrive.java:96", "Variable Write", "context=GumballMachine:1#getHasQuarterState:6, result=HasQuarterState:1"
"main", "660", "GumballMachineTestDrive.java:96", "Method Exit", "returner=GumballMachine:1#getHasQuarterState:6, value=HasQuarterState:1"
"main", "661", "GumballMachineTestDrive.java:160", "Method Returned", ""
"main", "662", "GumballMachineTestDrive.java:160", "Line Step", "file=GumballMachineTestDrive.java, line=160"
"main", "663", "GumballMachineTestDrive.java:160", "Method Call", "caller=NoQuarterState:1#insertQuarter:6, target=GumballMachine:1#setState:15"
"main", "664", "GumballMachineTestDrive.java:76", "Method Entered", ""
"main", "665", "GumballMachineTestDrive.java:76", "Variable Write", "context=GumballMachine:1#setState:15, state=HasQuarterState:1"
"main", "666", "GumballMachineTestDrive.java:77", "Line Step", "file=GumballMachineTestDrive.java, line=77"
"main", "667", "GumballMachineTestDrive.java:77", "Field Write", "context=GumballMachine:1, state=HasQuarterState:1"
"main", "668", "GumballMachineTestDrive.java:78", "Line Step", "file=GumballMachineTestDrive.java, line=78"
"main", "669", "GumballMachineTestDrive.java:78", "Method Exit", "returner=GumballMachine:1#setState:15, value=<void>"
"main", "670", "GumballMachineTestDrive.java:160", "Method Returned", ""
"main", "671", "GumballMachineTestDrive.java:162", "Line Step", "file=GumballMachineTestDrive.java, line=162"
"main", "672", "GumballMachineTestDrive.java:162", "Method Exit", "returner=NoQuarterState:1#insertQuarter:6, value=<void>"
"main", "673", "GumballMachineTestDrive.java:64", "Method Returned", ""
"main", "674", "GumballMachineTestDrive.java:65", "Line Step", "file=GumballMachineTestDrive.java, line=65"
"main", "675", "GumballMachineTestDrive.java:65", "Method Exit", "returner=GumballMachine:1#insertQuarter:6, value=<void>"
"main", "676", "GumballMachineTestDrive.java:26", "Method Returned", ""
"main", "677", "GumballMachineTestDrive.java:27", "Line Step", "file=GumballMachineTestDrive.java, line=27"
"main", "678", "GumballMachineTestDrive.java:27", "Method Call", "caller=GumballMachineTestDrive#main:1, target=GumballMachine:1#turnCrank:6"
"main", "679", "GumballMachineTestDrive.java:71", "Method Entered", ""
"main", "680", "GumballMachineTestDrive.java:72", "Line Step", "file=GumballMachineTestDrive.java, line=72"
"main", "681", "GumballMachineTestDrive.java:72", "Field Read", "context=GumballMachine:1, state"
"main", "682", "GumballMachineTestDrive.java:72", "Method Call", "caller=GumballMachine:1#turnCrank:6, target=HasQuarterState:1#turnCrank:5"
"main", "683", "GumballMachineTestDrive.java:127", "Method Entered", ""
"main", "684", "GumballMachineTestDrive.java:128", "Line Step", "file=GumballMachineTestDrive.java, line=128"
"main", "685", "GumballMachineTestDrive.java:129", "Line Step", "file=GumballMachineTestDrive.java, line=129"
"main", "686", "GumballMachineTestDrive.java:129", "Field Read", "context=HasQuarterState:1, gumballMachine"
"main", "687", "GumballMachineTestDrive.java:129", "Field Read", "context=HasQuarterState:1, gumballMachine"
"main", "688", "GumballMachineTestDrive.java:129", "Method Call", "caller=HasQuarterState:1#turnCrank:5, target=GumballMachine:1#getSoldState:5"
"main", "689", "GumballMachineTestDrive.java:91", "Method Entered", ""
"main", "690", "GumballMachineTestDrive.java:92", "Line Step", "file=GumballMachineTestDrive.java, line=92"
"main", "691", "GumballMachineTestDrive.java:92", "Field Read", "context=GumballMachine:1, soldState"
"main", "692", "GumballMachineTestDrive.java:92", "Variable Write", "context=GumballMachine:1#getSoldState:5, result=SoldState:1"
"main", "693", "GumballMachineTestDrive.java:92", "Method Exit", "returner=GumballMachine:1#getSoldState:5, value=SoldState:1"
"main", "694", "GumballMachineTestDrive.java:129", "Method Returned", ""
"main", "695", "GumballMachineTestDrive.java:129", "Line Step", "file=GumballMachineTestDrive.java, line=129"
"main", "696", "GumballMachineTestDrive.java:129", "Method Call", "caller=HasQuarterState:1#turnCrank:5, target=GumballMachine:1#setState:16"
"main", "697", "GumballMachineTestDrive.java:76", "Method Entered", ""
"main", "698", "GumballMachineTestDrive.java:76", "Variable Write", "context=GumballMachine:1#setState:16, state=SoldState:1"
"main", "699", "GumballMachineTestDrive.java:77", "Line Step", "file=GumballMachineTestDrive.java, line=77"
"main", "700", "GumballMachineTestDrive.java:77", "Field Write", "context=GumballMachine:1, state=SoldState:1"
"main", "701", "GumballMachineTestDrive.java:78", "Line Step", "file=GumballMachineTestDrive.java, line=78"
"main", "702", "GumballMachineTestDrive.java:78", "Method Exit", "returner=GumballMachine:1#setState:16, value=<void>"
"main", "703", "GumballMachineTestDrive.java:129", "Method Returned", ""
"main", "704", "GumballMachineTestDrive.java:131", "Line Step", "file=GumballMachineTestDrive.java, line=131"
"main", "705", "GumballMachineTestDrive.java:131", "Method Exit", "returner=HasQuarterState:1#turnCrank:5, value=<void>"
"main", "706", "GumballMachineTestDrive.java:72", "Method Returned", ""
"main", "707", "GumballMachineTestDrive.java:73", "Line Step", "file=GumballMachineTestDrive.java, line=73"
"main", "708", "GumballMachineTestDrive.java:73", "Field Read", "context=GumballMachine:1, state"
"main", "709", "GumballMachineTestDrive.java:73", "Method Call", "caller=GumballMachine:1#turnCrank:6, target=SoldState:1#dispense:5"
"main", "710", "GumballMachineTestDrive.java:246", "Method Entered", ""
"main", "711", "GumballMachineTestDrive.java:247", "Line Step", "file=GumballMachineTestDrive.java, line=247"
"main", "712", "GumballMachineTestDrive.java:247", "Field Read", "context=SoldState:1, gumballMachine"
"main", "713", "GumballMachineTestDrive.java:247", "Method Call", "caller=SoldState:1#dispense:5, target=GumballMachine:1#releaseBall:5"
"main", "714", "GumballMachineTestDrive.java:80", "Method Entered", ""
"main", "715", "GumballMachineTestDrive.java:81", "Line Step", "file=GumballMachineTestDrive.java, line=81"
"main", "716", "GumballMachineTestDrive.java:82", "Line Step", "file=GumballMachineTestDrive.java, line=82"
"main", "717", "GumballMachineTestDrive.java:82", "Field Read", "context=GumballMachine:1, count"
"main", "718", "GumballMachineTestDrive.java:83", "Line Step", "file=GumballMachineTestDrive.java, line=83"
"main", "719", "GumballMachineTestDrive.java:83", "Field Read", "context=GumballMachine:1, count"
"main", "720", "GumballMachineTestDrive.java:83", "Field Write", "context=GumballMachine:1, count=0"
"main", "721", "GumballMachineTestDrive.java:85", "Line Step", "file=GumballMachineTestDrive.java, line=85"
"main", "722", "GumballMachineTestDrive.java:85", "Method Exit", "returner=GumballMachine:1#releaseBall:5, value=<void>"
"main", "723", "GumballMachineTestDrive.java:247", "Method Returned", ""
"main", "724", "GumballMachineTestDrive.java:248", "Line Step", "file=GumballMachineTestDrive.java, line=248"
"main", "725", "GumballMachineTestDrive.java:248", "Field Read", "context=SoldState:1, gumballMachine"
"main", "726", "GumballMachineTestDrive.java:248", "Method Call", "caller=SoldState:1#dispense:5, target=GumballMachine:1#getCount:5"
"main", "727", "GumballMachineTestDrive.java:100", "Method Entered", ""
"main", "728", "GumballMachineTestDrive.java:102", "Line Step", "file=GumballMachineTestDrive.java, line=102"
"main", "729", "GumballMachineTestDrive.java:102", "Field Read", "context=GumballMachine:1, count"
"main", "730", "GumballMachineTestDrive.java:102", "Variable Write", "context=GumballMachine:1#getCount:5, result=0"
"main", "731", "GumballMachineTestDrive.java:102", "Method Exit", "returner=GumballMachine:1#getCount:5, value=0"
"main", "732", "GumballMachineTestDrive.java:248", "Method Returned", ""
"main", "733", "GumballMachineTestDrive.java:248", "Line Step", "file=GumballMachineTestDrive.java, line=248"
"main", "734", "GumballMachineTestDrive.java:252", "Line Step", "file=GumballMachineTestDrive.java, line=252"
"main", "735", "GumballMachineTestDrive.java:253", "Line Step", "file=GumballMachineTestDrive.java, line=253"
"main", "736", "GumballMachineTestDrive.java:253", "Field Read", "context=SoldState:1, gumballMachine"
"main", "737", "GumballMachineTestDrive.java:253", "Field Read", "context=SoldState:1, gumballMachine"
"main", "738", "GumballMachineTestDrive.java:253", "Method Call", "caller=SoldState:1#dispense:5, target=GumballMachine:1#getSoldOutState:1"
"main", "739", "GumballMachineTestDrive.java:105", "Method Entered", ""
"main", "740", "GumballMachineTestDrive.java:107", "Line Step", "file=GumballMachineTestDrive.java, line=107"
"main", "741", "GumballMachineTestDrive.java:107", "Field Read", "context=GumballMachine:1, soldOutState"
"main", "742", "GumballMachineTestDrive.java:107", "Variable Write", "context=GumballMachine:1#getSoldOutState:1, result=SoldOutState:1"
"main", "743", "GumballMachineTestDrive.java:107", "Method Exit", "returner=GumballMachine:1#getSoldOutState:1, value=SoldOutState:1"
"main", "744", "GumballMachineTestDrive.java:253", "Method Returned", ""
"main", "745", "GumballMachineTestDrive.java:253", "Line Step", "file=GumballMachineTestDrive.java, line=253"
"main", "746", "GumballMachineTestDrive.java:253", "Method Call", "caller=SoldState:1#dispense:5, target=GumballMachine:1#setState:17"
"main", "747", "GumballMachineTestDrive.java:76", "Method Entered", ""
"main", "748", "GumballMachineTestDrive.java:76", "Variable Write", "context=GumballMachine:1#setState:17, state=SoldOutState:1"
"main", "749", "GumballMachineTestDrive.java:77", "Line Step", "file=GumballMachineTestDrive.java, line=77"
"main", "750", "GumballMachineTestDrive.java:77", "Field Write", "context=GumballMachine:1, state=SoldOutState:1"
"main", "751", "GumballMachineTestDrive.java:78", "Line Step", "file=GumballMachineTestDrive.java, line=78"
"main", "752", "GumballMachineTestDrive.java:78", "Method Exit", "returner=GumballMachine:1#setState:17, value=<void>"
"main", "753", "GumballMachineTestDrive.java:253", "Method Returned", ""
"main", "754", "GumballMachineTestDrive.java:256", "Line Step", "file=GumballMachineTestDrive.java, line=256"
"main", "755", "GumballMachineTestDrive.java:256", "Method Exit", "returner=SoldState:1#dispense:5, value=<void>"
"main", "756", "GumballMachineTestDrive.java:73", "Method Returned", ""
"main", "757", "GumballMachineTestDrive.java:74", "Line Step", "file=GumballMachineTestDrive.java, line=74"
"main", "758", "GumballMachineTestDrive.java:74", "Method Exit", "returner=GumballMachine:1#turnCrank:6, value=<void>"
"main", "759", "GumballMachineTestDrive.java:27", "Method Returned", ""
"main", "760", "GumballMachineTestDrive.java:28", "Line Step", "file=GumballMachineTestDrive.java, line=28"
"main", "761", "GumballMachineTestDrive.java:28", "Method Call", "caller=GumballMachineTestDrive#main:1, target=GumballMachine:1#ejectQuarter:2"
"main", "762", "GumballMachineTestDrive.java:67", "Method Entered", ""
"main", "763", "GumballMachineTestDrive.java:68", "Line Step", "file=GumballMachineTestDrive.java, line=68"
"main", "764", "GumballMachineTestDrive.java:68", "Field Read", "context=GumballMachine:1, state"
"main", "765", "GumballMachineTestDrive.java:68", "Method Call", "caller=GumballMachine:1#ejectQuarter:2, target=SoldOutState:1#ejectQuarter:1"
"main", "766", "GumballMachineTestDrive.java:282", "Method Entered", ""
"main", "767", "GumballMachineTestDrive.java:283", "Line Step", "file=GumballMachineTestDrive.java, line=283"
"main", "768", "GumballMachineTestDrive.java:285", "Line Step", "file=GumballMachineTestDrive.java, line=285"
"main", "769", "GumballMachineTestDrive.java:285", "Method Exit", "returner=SoldOutState:1#ejectQuarter:1, value=<void>"
"main", "770", "GumballMachineTestDrive.java:68", "Method Returned", ""
"main", "771", "GumballMachineTestDrive.java:69", "Line Step", "file=GumballMachineTestDrive.java, line=69"
"main", "772", "GumballMachineTestDrive.java:69", "Method Exit", "returner=GumballMachine:1#ejectQuarter:2, value=<void>"
"main", "773", "GumballMachineTestDrive.java:28", "Method Returned", ""
"main", "774", "GumballMachineTestDrive.java:29", "Line Step", "file=GumballMachineTestDrive.java, line=29"
"main", "775", "GumballMachineTestDrive.java:30", "Line Step", "file=GumballMachineTestDrive.java, line=30"
"main", "776", "GumballMachineTestDrive.java:30", "Method Call", "caller=GumballMachineTestDrive#main:1, target=GumballMachine:1#insertQuarter:7"
"main", "777", "GumballMachineTestDrive.java:63", "Method Entered", ""
"main", "778", "GumballMachineTestDrive.java:64", "Line Step", "file=GumballMachineTestDrive.java, line=64"
"main", "779", "GumballMachineTestDrive.java:64", "Field Read", "context=GumballMachine:1, state"
"main", "780", "GumballMachineTestDrive.java:64", "Method Call", "caller=GumballMachine:1#insertQuarter:7, target=SoldOutState:1#insertQuarter:1"
"main", "781", "GumballMachineTestDrive.java:269", "Method Entered", ""
"main", "782", "GumballMachineTestDrive.java:271", "Line Step", "file=GumballMachineTestDrive.java, line=271"
"main", "783", "GumballMachineTestDrive.java:273", "Line Step", "file=GumballMachineTestDrive.java, line=273"
"main", "784", "GumballMachineTestDrive.java:273", "Method Exit", "returner=SoldOutState:1#insertQuarter:1, value=<void>"
"main", "785", "GumballMachineTestDrive.java:64", "Method Returned", ""
"main", "786", "GumballMachineTestDrive.java:65", "Line Step", "file=GumballMachineTestDrive.java, line=65"
"main", "787", "GumballMachineTestDrive.java:65", "Method Exit", "returner=GumballMachine:1#insertQuarter:7, value=<void>"
"main", "788", "GumballMachineTestDrive.java:30", "Method Returned", ""
"main", "789", "GumballMachineTestDrive.java:31", "Line Step", "file=GumballMachineTestDrive.java, line=31"
"main", "790", "GumballMachineTestDrive.java:31", "Method Call", "caller=GumballMachineTestDrive#main:1, target=GumballMachine:1#insertQuarter:8"
"main", "791", "GumballMachineTestDrive.java:63", "Method Entered", ""
"main", "792", "GumballMachineTestDrive.java:64", "Line Step", "file=GumballMachineTestDrive.java, line=64"
"main", "793", "GumballMachineTestDrive.java:64", "Field Read", "context=GumballMachine:1, state"
"main", "794", "GumballMachineTestDrive.java:64", "Method Call", "caller=GumballMachine:1#insertQuarter:8, target=SoldOutState:1#insertQuarter:2"
"main", "795", "GumballMachineTestDrive.java:269", "Method Entered", ""
"main", "796", "GumballMachineTestDrive.java:271", "Line Step", "file=GumballMachineTestDrive.java, line=271"
"main", "797", "GumballMachineTestDrive.java:273", "Line Step", "file=GumballMachineTestDrive.java, line=273"
"main", "798", "GumballMachineTestDrive.java:273", "Method Exit", "returner=SoldOutState:1#insertQuarter:2, value=<void>"
"main", "799", "GumballMachineTestDrive.java:64", "Method Returned", ""
"main", "800", "GumballMachineTestDrive.java:65", "Line Step", "file=GumballMachineTestDrive.java, line=65"
"main", "801", "GumballMachineTestDrive.java:65", "Method Exit", "returner=GumballMachine:1#insertQuarter:8, value=<void>"
"main", "802", "GumballMachineTestDrive.java:31", "Method Returned", ""
"main", "803", "GumballMachineTestDrive.java:32", "Line Step", "file=GumballMachineTestDrive.java, line=32"
"main", "804", "GumballMachineTestDrive.java:32", "Method Call", "caller=GumballMachineTestDrive#main:1, target=GumballMachine:1#turnCrank:7"
"main", "805", "GumballMachineTestDrive.java:71", "Method Entered", ""
"main", "806", "GumballMachineTestDrive.java:72", "Line Step", "file=GumballMachineTestDrive.java, line=72"
"main", "807", "GumballMachineTestDrive.java:72", "Field Read", "context=GumballMachine:1, state"
"main", "808", "GumballMachineTestDrive.java:72", "Method Call", "caller=GumballMachine:1#turnCrank:7, target=SoldOutState:1#turnCrank:1"
"main", "809", "GumballMachineTestDrive.java:276", "Method Entered", ""
"main", "810", "GumballMachineTestDrive.java:277", "Line Step", "file=GumballMachineTestDrive.java, line=277"
"main", "811", "GumballMachineTestDrive.java:279", "Line Step", "file=GumballMachineTestDrive.java, line=279"
"main", "812", "GumballMachineTestDrive.java:279", "Method Exit", "returner=SoldOutState:1#turnCrank:1, value=<void>"
"main", "813", "GumballMachineTestDrive.java:72", "Method Returned", ""
"main", "814", "GumballMachineTestDrive.java:73", "Line Step", "file=GumballMachineTestDrive.java, line=73"
"main", "815", "GumballMachineTestDrive.java:73", "Field Read", "context=GumballMachine:1, state"
"main", "816", "GumballMachineTestDrive.java:73", "Method Call", "caller=GumballMachine:1#turnCrank:7, target=SoldOutState:1#dispense:1"
"main", "817", "GumballMachineTestDrive.java:288", "Method Entered", ""
"main", "818", "GumballMachineTestDrive.java:289", "Line Step", "file=GumballMachineTestDrive.java, line=289"
"main", "819", "GumballMachineTestDrive.java:291", "Line Step", "file=GumballMachineTestDrive.java, line=291"
"main", "820", "GumballMachineTestDrive.java:291", "Method Exit", "returner=SoldOutState:1#dispense:1, value=<void>"
"main", "821", "GumballMachineTestDrive.java:73", "Method Returned", ""
"main", "822", "GumballMachineTestDrive.java:74", "Line Step", "file=GumballMachineTestDrive.java, line=74"
"main", "823", "GumballMachineTestDrive.java:74", "Method Exit", "returner=GumballMachine:1#turnCrank:7, value=<void>"
"main", "824", "GumballMachineTestDrive.java:32", "Method Returned", ""
"main", "825", "GumballMachineTestDrive.java:33", "Line Step", "file=GumballMachineTestDrive.java, line=33"
"main", "826", "GumballMachineTestDrive.java:33", "Method Call", "caller=GumballMachineTestDrive#main:1, target=GumballMachine:1#insertQuarter:9"
"main", "827", "GumballMachineTestDrive.java:63", "Method Entered", ""
"main", "828", "GumballMachineTestDrive.java:64", "Line Step", "file=GumballMachineTestDrive.java, line=64"
"main", "829", "GumballMachineTestDrive.java:64", "Field Read", "context=GumballMachine:1, state"
"main", "830", "GumballMachineTestDrive.java:64", "Method Call", "caller=GumballMachine:1#insertQuarter:9, target=SoldOutState:1#insertQuarter:3"
"main", "831", "GumballMachineTestDrive.java:269", "Method Entered", ""
"main", "832", "GumballMachineTestDrive.java:271", "Line Step", "file=GumballMachineTestDrive.java, line=271"
"main", "833", "GumballMachineTestDrive.java:273", "Line Step", "file=GumballMachineTestDrive.java, line=273"
"main", "834", "GumballMachineTestDrive.java:273", "Method Exit", "returner=SoldOutState:1#insertQuarter:3, value=<void>"
"main", "835", "GumballMachineTestDrive.java:64", "Method Returned", ""
"main", "836", "GumballMachineTestDrive.java:65", "Line Step", "file=GumballMachineTestDrive.java, line=65"
"main", "837", "GumballMachineTestDrive.java:65", "Method Exit", "returner=GumballMachine:1#insertQuarter:9, value=<void>"
"main", "838", "GumballMachineTestDrive.java:33", "Method Returned", ""
"main", "839", "GumballMachineTestDrive.java:34", "Line Step", "file=GumballMachineTestDrive.java, line=34"
"main", "840", "GumballMachineTestDrive.java:34", "Method Call", "caller=GumballMachineTestDrive#main:1, target=GumballMachine:1#turnCrank:8"
"main", "841", "GumballMachineTestDrive.java:71", "Method Entered", ""
