"SYSTEM", "1", "SYSTEM", "System Start", ""
"main", "556", "CandyVendingMachine.java:31", "Line Step", "file=CandyVendingMachine.java, line=31"
"main", "557", "CandyVendingMachine.java:32", "Line Step", "file=CandyVendingMachine.java, line=32"
"main", "558", "CandyVendingMachine.java:32", "Field Read", "context=CandyVendingMachine:3, state"
"main", "559", "CandyVendingMachine.java:32", "Method Call", "caller=CandyVendingMachine:3#pressButton:3, target=ContainsCoinState:3#pressButton:2"
"main", "560", "ContainsCoinState.java:13", "Method Entered", ""
"main", "561", "ContainsCoinState.java:14", "Line Step", "file=ContainsCoinState.java, line=14"
"main", "562", "ContainsCoinState.java:14", "Field Read", "context=ContainsCoinState:3, machine"
"main", "563", "ContainsCoinState.java:14", "Field Read", "context=ContainsCoinState:3, machine"
"main", "564", "ContainsCoinState.java:14", "Method Call", "caller=ContainsCoinState:3#pressButton:2, target=CandyVendingMachine:3#getDispensedState:2"
"main", "565", "CandyVendingMachine.java:65", "Method Entered", ""
"main", "566", "CandyVendingMachine.java:66", "Line Step", "file=CandyVendingMachine.java, line=66"
"main", "567", "CandyVendingMachine.java:66", "Field Read", "context=CandyVendingMachine:3, dispensedState"
"main", "568", "CandyVendingMachine.java:66", "Variable Write", "context=CandyVendingMachine:3#getDispensedState:2, result=DispensedState:3"
"main", "569", "CandyVendingMachine.java:66", "Method Exit", "returner=CandyVendingMachine:3#getDispensedState:2, value=DispensedState:3"
"main", "570", "ContainsCoinState.java:14", "Method Returned", ""
"main", "571", "ContainsCoinState.java:14", "Line Step", "file=ContainsCoinState.java, line=14"
"main", "572", "ContainsCoinState.java:14", "Method Call", "caller=ContainsCoinState:3#pressButton:2, target=CandyVendingMachine:3#setState:5"
"main", "573", "CandyVendingMachine.java:56", "Method Entered", ""
"main", "574", "CandyVendingMachine.java:56", "Variable Write", "context=CandyVendingMachine:3#setState:5, state=DispensedState:3"
"main", "575", "CandyVendingMachine.java:57", "Line Step", "file=CandyVendingMachine.java, line=57"
"main", "576", "CandyVendingMachine.java:57", "Field Write", "context=CandyVendingMachine:3, state=DispensedState:3"
"main", "577", "CandyVendingMachine.java:58", "Line Step", "file=CandyVendingMachine.java, line=58"
"main", "578", "CandyVendingMachine.java:58", "Method Exit", "returner=CandyVendingMachine:3#setState:5, value=<void>"
"main", "579", "ContainsCoinState.java:14", "Method Returned", ""
"main", "580", "ContainsCoinState.java:15", "Line Step", "file=ContainsCoinState.java, line=15"
"main", "581", "ContainsCoinState.java:15", "Method Exit", "returner=ContainsCoinState:3#pressButton:2, value=<void>"
"main", "582", "CandyVendingMachine.java:32", "Method Returned", ""
"main", "583", "CandyVendingMachine.java:33", "Line Step", "file=CandyVendingMachine.java, line=33"
"main", "584", "CandyVendingMachine.java:33", "Field Read", "context=CandyVendingMachine:3, state"
"main", "585", "CandyVendingMachine.java:33", "Method Call", "caller=CandyVendingMachine:3#pressButton:3, target=DispensedState:3#dispense:2"
"main", "586", "DispensedState.java:16", "Method Entered", ""
"main", "587", "DispensedState.java:17", "Line Step", "file=DispensedState.java, line=17"
"main", "588", "DispensedState.java:17", "Field Read", "context=DispensedState:3, machine"
"main", "589", "DispensedState.java:17", "Method Call", "caller=DispensedState:3#dispense:2, target=CandyVendingMachine:3#getCount:3"
"main", "590", "CandyVendingMachine.java:47", "Method Entered", ""
"main", "591", "CandyVendingMachine.java:48", "Line Step", "file=CandyVendingMachine.java, line=48"
"main", "592", "CandyVendingMachine.java:48", "Field Read", "context=CandyVendingMachine:3, count"
"main", "593", "CandyVendingMachine.java:48", "Variable Write", "context=CandyVendingMachine:3#getCount:3, result=3"
"main", "594", "CandyVendingMachine.java:48", "Method Exit", "returner=CandyVendingMachine:3#getCount:3, value=3"
"main", "595", "DispensedState.java:17", "Method Returned", ""
"main", "596", "DispensedState.java:17", "Line Step", "file=DispensedState.java, line=17"
"main", "597", "DispensedState.java:18", "Line Step", "file=DispensedState.java, line=18"
"main", "598", "DispensedState.java:18", "Field Read", "context=DispensedState:3, machine"
"main", "599", "DispensedState.java:18", "Field Read", "context=DispensedState:3, machine"
"main", "600", "DispensedState.java:18", "Method Call", "caller=DispensedState:3#dispense:2, target=CandyVendingMachine:3#getNoCoinState:2"
"main", "601", "CandyVendingMachine.java:41", "Method Entered", ""
"main", "602", "CandyVendingMachine.java:42", "Line Step", "file=CandyVendingMachine.java, line=42"
"main", "603", "CandyVendingMachine.java:42", "Field Read", "context=CandyVendingMachine:3, noCoinState"
"main", "604", "CandyVendingMachine.java:42", "Variable Write", "context=CandyVendingMachine:3#getNoCoinState:2, result=NoCoinState:3"
"main", "605", "CandyVendingMachine.java:42", "Method Exit", "returner=CandyVendingMachine:3#getNoCoinState:2, value=NoCoinState:3"
"main", "606", "DispensedState.java:18", "Method Returned", ""
"main", "607", "DispensedState.java:18", "Line Step", "file=DispensedState.java, line=18"
"main", "608", "DispensedState.java:18", "Method Call", "caller=DispensedState:3#dispense:2, target=CandyVendingMachine:3#setState:6"
"main", "609", "CandyVendingMachine.java:56", "Method Entered", ""
"main", "610", "CandyVendingMachine.java:56", "Variable Write", "context=CandyVendingMachine:3#setState:6, state=NoCoinState:3"
"main", "611", "CandyVendingMachine.java:57", "Line Step", "file=CandyVendingMachine.java, line=57"
"main", "612", "CandyVendingMachine.java:57", "Field Write", "context=CandyVendingMachine:3, state=NoCoinState:3"
"main", "613", "CandyVendingMachine.java:58", "Line Step", "file=CandyVendingMachine.java, line=58"
"main", "614", "CandyVendingMachine.java:58", "Method Exit", "returner=CandyVendingMachine:3#setState:6, value=<void>"
"main", "615", "DispensedState.java:18", "Method Returned", ""
"main", "616", "DispensedState.java:19", "Line Step", "file=DispensedState.java, line=19"
"main", "617", "DispensedState.java:19", "Field Read", "context=DispensedState:3, machine"
"main", "618", "DispensedState.java:19", "Field Read", "context=DispensedState:3, machine"
"main", "619", "DispensedState.java:19", "Method Call", "caller=DispensedState:3#dispense:2, target=CandyVendingMachine:3#getCount:4"
"main", "620", "CandyVendingMachine.java:47", "Method Entered", ""
"main", "621", "CandyVendingMachine.java:48", "Line Step", "file=CandyVendingMachine.java, line=48"
"main", "622", "CandyVendingMachine.java:48", "Field Read", "context=CandyVendingMachine:3, count"
"main", "623", "CandyVendingMachine.java:48", "Variable Write", "context=CandyVendingMachine:3#getCount:4, result=3"
"main", "624", "CandyVendingMachine.java:48", "Method Exit", "returner=CandyVendingMachine:3#getCount:4, value=3"
"main", "625", "DispensedState.java:19", "Method Returned", ""
"main", "626", "DispensedState.java:19", "Line Step", "file=DispensedState.java, line=19"
"main", "627", "DispensedState.java:19", "Method Call", "caller=DispensedState:3#dispense:2, target=CandyVendingMachine:3#setCount:2"
"main", "628", "CandyVendingMachine.java:50", "Method Entered", ""
"main", "629", "CandyVendingMachine.java:50", "Variable Write", "context=CandyVendingMachine:3#setCount:2, count=2"
"main", "630", "CandyVendingMachine.java:51", "Line Step", "file=CandyVendingMachine.java, line=51"
"main", "631", "CandyVendingMachine.java:51", "Field Write", "context=CandyVendingMachine:3, count=2"
"main", "632", "CandyVendingMachine.java:52", "Line Step", "file=CandyVendingMachine.java, line=52"
"main", "633", "CandyVendingMachine.java:52", "Method Exit", "returner=CandyVendingMachine:3#setCount:2, value=<void>"
"main", "634", "DispensedState.java:19", "Method Returned", ""
"main", "635", "DispensedState.java:20", "Line Step", "file=DispensedState.java, line=20"
"main", "636", "DispensedState.java:25", "Line Step", "file=DispensedState.java, line=25"
"main", "637", "DispensedState.java:25", "Method Exit", "returner=DispensedState:3#dispense:2, value=<void>"
"main", "638", "CandyVendingMachine.java:33", "Method Returned", ""
"main", "639", "CandyVendingMachine.java:34", "Line Step", "file=CandyVendingMachine.java, line=34"
"main", "640", "CandyVendingMachine.java:34", "Method Exit", "returner=CandyVendingMachine:3#pressButton:3, value=<void>"
"main", "641", "CandyVendingMachineTest.java:20", "Method Returned", ""
"main", "642", "CandyVendingMachineTest.java:21", "Line Step", "file=CandyVendingMachineTest.java, line=21"
"main", "643", "CandyVendingMachineTest.java:21", "Method Call", "caller=CandyVendingMachineTest#main:1, target=CandyVendingMachine:3#insertCoin:3"
"main", "644", "CandyVendingMachine.java:26", "Method Entered", ""
"main", "645", "CandyVendingMachine.java:27", "Line Step", "file=CandyVendingMachine.java, line=27"
"main", "646", "CandyVendingMachine.java:28", "Line Step", "file=CandyVendingMachine.java, line=28"
"main", "647", "CandyVendingMachine.java:28", "Field Read", "context=CandyVendingMachine:3, state"
"main", "648", "CandyVendingMachine.java:28", "Method Call", "caller=CandyVendingMachine:3#insertCoin:3, target=NoCoinState:3#insertCoin:3"
"main", "649", "NoCoinState.java:9", "Method Entered", ""
"main", "650", "NoCoinState.java:10", "Line Step", "file=NoCoinState.java, line=10"
"main", "651", "NoCoinState.java:10", "Field Read", "context=NoCoinState:3, machine"
"main", "652", "NoCoinState.java:10", "Field Read", "context=NoCoinState:3, machine"
"main", "653", "NoCoinState.java:10", "Method Call", "caller=NoCoinState:3#insertCoin:3, target=CandyVendingMachine:3#getContainsCoinState:3"
"main", "654", "CandyVendingMachine.java:59", "Method Entered", ""
"main", "655", "CandyVendingMachine.java:60", "Line Step", "file=CandyVendingMachine.java, line=60"
"main", "656", "CandyVendingMachine.java:60", "Field Read", "context=CandyVendingMachine:3, containsCoinState"
"main", "657", "CandyVendingMachine.java:60", "Variable Write", "context=CandyVendingMachine:3#getContainsCoinState:3, result=ContainsCoinState:3"
"main", "658", "CandyVendingMachine.java:60", "Method Exit", "returner=CandyVendingMachine:3#getContainsCoinState:3, value=ContainsCoinState:3"
"main", "659", "NoCoinState.java:10", "Method Returned", ""
"main", "660", "NoCoinState.java:10", "Line Step", "file=NoCoinState.java, line=10"
"main", "661", "NoCoinState.java:10", "Method Call", "caller=NoCoinState:3#insertCoin:3, target=CandyVendingMachine:3#setState:7"
"main", "662", "CandyVendingMachine.java:56", "Method Entered", ""
"main", "663", "CandyVendingMachine.java:56", "Variable Write", "context=CandyVendingMachine:3#setState:7, state=ContainsCoinState:3"
"main", "664", "CandyVendingMachine.java:57", "Line Step", "file=CandyVendingMachine.java, line=57"
"main", "665", "CandyVendingMachine.java:57", "Field Write", "context=CandyVendingMachine:3, state=ContainsCoinState:3"
"main", "666", "CandyVendingMachine.java:58", "Line Step", "file=CandyVendingMachine.java, line=58"
"main", "667", "CandyVendingMachine.java:58", "Method Exit", "returner=CandyVendingMachine:3#setState:7, value=<void>"
"main", "668", "NoCoinState.java:10", "Method Returned", ""
"main", "669", "NoCoinState.java:11", "Line Step", "file=NoCoinState.java, line=11"
"main", "670", "NoCoinState.java:11", "Method Exit", "returner=NoCoinState:3#insertCoin:3, value=<void>"
"main", "671", "CandyVendingMachine.java:28", "Method Returned", ""
"main", "672", "CandyVendingMachine.java:29", "Line Step", "file=CandyVendingMachine.java, line=29"
"main", "673", "CandyVendingMachine.java:29", "Method Exit", "returner=CandyVendingMachine:3#insertCoin:3, value=<void>"
"main", "674", "CandyVendingMachineTest.java:21", "Method Returned", ""
"main", "675", "CandyVendingMachineTest.java:22", "Line Step", "file=CandyVendingMachineTest.java, line=22"
"main", "676", "CandyVendingMachineTest.java:22", "Method Call", "caller=CandyVendingMachineTest#main:1, target=CandyVendingMachine:3#pressButton:4"
"main", "677", "CandyVendingMachine.java:30", "Method Entered", ""
"main", "678", "CandyVendingMachine.java:31", "Line Step", "file=CandyVendingMachine.java, line=31"
"main", "679", "CandyVendingMachine.java:32", "Line Step", "file=CandyVendingMachine.java, line=32"
"main", "680", "CandyVendingMachine.java:32", "Field Read", "context=CandyVendingMachine:3, state"
"main", "681", "CandyVendingMachine.java:32", "Method Call", "caller=CandyVendingMachine:3#pressButton:4, target=ContainsCoinState:3#pressButton:3"
"main", "682", "ContainsCoinState.java:13", "Method Entered", ""
"main", "683", "ContainsCoinState.java:14", "Line Step", "file=ContainsCoinState.java, line=14"
"main", "684", "ContainsCoinState.java:14", "Field Read", "context=ContainsCoinState:3, machine"
"main", "685", "ContainsCoinState.java:14", "Field Read", "context=ContainsCoinState:3, machine"
"main", "686", "ContainsCoinState.java:14", "Method Call", "caller=ContainsCoinState:3#pressButton:3, target=CandyVendingMachine:3#getDispensedState:3"
"main", "687", "CandyVendingMachine.java:65", "Method Entered", ""
"main", "688", "CandyVendingMachine.java:66", "Line Step", "file=CandyVendingMachine.java, line=66"
"main", "689", "CandyVendingMachine.java:66", "Field Read", "context=CandyVendingMachine:3, dispensedState"
"main", "690", "CandyVendingMachine.java:66", "Variable Write", "context=CandyVendingMachine:3#getDispensedState:3, result=DispensedState:3"
"main", "691", "CandyVendingMachine.java:66", "Method Exit", "returner=CandyVendingMachine:3#getDispensedState:3, value=DispensedState:3"
"main", "692", "ContainsCoinState.java:14", "Method Returned", ""
"main", "693", "ContainsCoinState.java:14", "Line Step", "file=ContainsCoinState.java, line=14"
"main", "694", "ContainsCoinState.java:14", "Method Call", "caller=ContainsCoinState:3#pressButton:3, target=CandyVendingMachine:3#setState:8"
"main", "695", "CandyVendingMachine.java:56", "Method Entered", ""
"main", "696", "CandyVendingMachine.java:56", "Variable Write", "context=CandyVendingMachine:3#setState:8, state=DispensedState:3"
"main", "697", "CandyVendingMachine.java:57", "Line Step", "file=CandyVendingMachine.java, line=57"
"main", "698", "CandyVendingMachine.java:57", "Field Write", "context=CandyVendingMachine:3, state=DispensedState:3"
"main", "699", "CandyVendingMachine.java:58", "Line Step", "file=CandyVendingMachine.java, line=58"
"main", "700", "CandyVendingMachine.java:58", "Method Exit", "returner=CandyVendingMachine:3#setState:8, value=<void>"
"main", "701", "ContainsCoinState.java:14", "Method Returned", ""
"main", "702", "ContainsCoinState.java:15", "Line Step", "file=ContainsCoinState.java, line=15"
"main", "703", "ContainsCoinState.java:15", "Method Exit", "returner=ContainsCoinState:3#pressButton:3, value=<void>"
"main", "704", "CandyVendingMachine.java:32", "Method Returned", ""
"main", "705", "CandyVendingMachine.java:33", "Line Step", "file=CandyVendingMachine.java, line=33"
"main", "706", "CandyVendingMachine.java:33", "Field Read", "context=CandyVendingMachine:3, state"
"main", "707", "CandyVendingMachine.java:33", "Method Call", "caller=CandyVendingMachine:3#pressButton:4, target=DispensedState:3#dispense:3"
"main", "708", "DispensedState.java:16", "Method Entered", ""
"main", "709", "DispensedState.java:17", "Line Step", "file=DispensedState.java, line=17"
"main", "710", "DispensedState.java:17", "Field Read", "context=DispensedState:3, machine"
"main", "711", "DispensedState.java:17", "Method Call", "caller=DispensedState:3#dispense:3, target=CandyVendingMachine:3#getCount:5"
"main", "712", "CandyVendingMachine.java:47", "Method Entered", ""
"main", "713", "CandyVendingMachine.java:48", "Line Step", "file=CandyVendingMachine.java, line=48"
"main", "714", "CandyVendingMachine.java:48", "Field Read", "context=CandyVendingMachine:3, count"
"main", "715", "CandyVendingMachine.java:48", "Variable Write", "context=CandyVendingMachine:3#getCount:5, result=2"
"main", "716", "CandyVendingMachine.java:48", "Method Exit", "returner=CandyVendingMachine:3#getCount:5, value=2"
"main", "717", "DispensedState.java:17", "Method Returned", ""
"main", "718", "DispensedState.java:17", "Line Step", "file=DispensedState.java, line=17"
"main", "719", "DispensedState.java:18", "Line Step", "file=DispensedState.java, line=18"
"main", "720", "DispensedState.java:18", "Field Read", "context=DispensedState:3, machine"
"main", "721", "DispensedState.java:18", "Field Read", "context=DispensedState:3, machine"
"main", "722", "DispensedState.java:18", "Method Call", "caller=DispensedState:3#dispense:3, target=CandyVendingMachine:3#getNoCoinState:3"
"main", "723", "CandyVendingMachine.java:41", "Method Entered", ""
"main", "724", "CandyVendingMachine.java:42", "Line Step", "file=CandyVendingMachine.java, line=42"
"main", "725", "CandyVendingMachine.java:42", "Field Read", "context=CandyVendingMachine:3, noCoinState"
"main", "726", "CandyVendingMachine.java:42", "Variable Write", "context=CandyVendingMachine:3#getNoCoinState:3, result=NoCoinState:3"
"main", "727", "CandyVendingMachine.java:42", "Method Exit", "returner=CandyVendingMachine:3#getNoCoinState:3, value=NoCoinState:3"
"main", "728", "DispensedState.java:18", "Method Returned", ""
"main", "729", "DispensedState.java:18", "Line Step", "file=DispensedState.java, line=18"
"main", "730", "DispensedState.java:18", "Method Call", "caller=DispensedState:3#dispense:3, target=CandyVendingMachine:3#setState:9"
"main", "731", "CandyVendingMachine.java:56", "Method Entered", ""
"main", "732", "CandyVendingMachine.java:56", "Variable Write", "context=CandyVendingMachine:3#setState:9, state=NoCoinState:3"
"main", "733", "CandyVendingMachine.java:57", "Line Step", "file=CandyVendingMachine.java, line=57"
"main", "734", "CandyVendingMachine.java:57", "Field Write", "context=CandyVendingMachine:3, state=NoCoinState:3"
"main", "735", "CandyVendingMachine.java:58", "Line Step", "file=CandyVendingMachine.java, line=58"
"main", "736", "CandyVendingMachine.java:58", "Method Exit", "returner=CandyVendingMachine:3#setState:9, value=<void>"
"main", "737", "DispensedState.java:18", "Method Returned", ""
"main", "738", "DispensedState.java:19", "Line Step", "file=DispensedState.java, line=19"
"main", "739", "DispensedState.java:19", "Field Read", "context=DispensedState:3, machine"
"main", "740", "DispensedState.java:19", "Field Read", "context=DispensedState:3, machine"
"main", "741", "DispensedState.java:19", "Method Call", "caller=DispensedState:3#dispense:3, target=CandyVendingMachine:3#getCount:6"
"main", "742", "CandyVendingMachine.java:47", "Method Entered", ""
"main", "743", "CandyVendingMachine.java:48", "Line Step", "file=CandyVendingMachine.java, line=48"
"main", "744", "CandyVendingMachine.java:48", "Field Read", "context=CandyVendingMachine:3, count"
"main", "745", "CandyVendingMachine.java:48", "Variable Write", "context=CandyVendingMachine:3#getCount:6, result=2"
"main", "746", "CandyVendingMachine.java:48", "Method Exit", "returner=CandyVendingMachine:3#getCount:6, value=2"
"main", "747", "DispensedState.java:19", "Method Returned", ""
"main", "748", "DispensedState.java:19", "Line Step", "file=DispensedState.java, line=19"
"main", "749", "DispensedState.java:19", "Method Call", "caller=DispensedState:3#dispense:3, target=CandyVendingMachine:3#setCount:3"
"main", "750", "CandyVendingMachine.java:50", "Method Entered", ""
"main", "751", "CandyVendingMachine.java:50", "Variable Write", "context=CandyVendingMachine:3#setCount:3, count=1"
"main", "752", "CandyVendingMachine.java:51", "Line Step", "file=CandyVendingMachine.java, line=51"
"main", "753", "CandyVendingMachine.java:51", "Field Write", "context=CandyVendingMachine:3, count=1"
"main", "754", "CandyVendingMachine.java:52", "Line Step", "file=CandyVendingMachine.java, line=52"
"main", "755", "CandyVendingMachine.java:52", "Method Exit", "returner=CandyVendingMachine:3#setCount:3, value=<void>"
"main", "756", "DispensedState.java:19", "Method Returned", ""
"main", "757", "DispensedState.java:20", "Line Step", "file=DispensedState.java, line=20"
"main", "758", "DispensedState.java:25", "Line Step", "file=DispensedState.java, line=25"
"main", "759", "DispensedState.java:25", "Method Exit", "returner=DispensedState:3#dispense:3, value=<void>"
"main", "760", "CandyVendingMachine.java:33", "Method Returned", ""
"main", "761", "CandyVendingMachine.java:34", "Line Step", "file=CandyVendingMachine.java, line=34"
"main", "762", "CandyVendingMachine.java:34", "Method Exit", "returner=CandyVendingMachine:3#pressButton:4, value=<void>"
"main", "763", "CandyVendingMachineTest.java:22", "Method Returned", ""
"main", "764", "CandyVendingMachineTest.java:23", "Line Step", "file=CandyVendingMachineTest.java, line=23"
"main", "765", "CandyVendingMachineTest.java:23", "Method Call", "caller=CandyVendingMachineTest#main:1, target=CandyVendingMachine:3#insertCoin:4"
"main", "766", "CandyVendingMachine.java:26", "Method Entered", ""
"main", "767", "CandyVendingMachine.java:27", "Line Step", "file=CandyVendingMachine.java, line=27"
"main", "768", "CandyVendingMachine.java:28", "Line Step", "file=CandyVendingMachine.java, line=28"
"main", "769", "CandyVendingMachine.java:28", "Field Read", "context=CandyVendingMachine:3, state"
"main", "770", "CandyVendingMachine.java:28", "Method Call", "caller=CandyVendingMachine:3#insertCoin:4, target=NoCoinState:3#insertCoin:4"
"main", "771", "NoCoinState.java:9", "Method Entered", ""
"main", "772", "NoCoinState.java:10", "Line Step", "file=NoCoinState.java, line=10"
"main", "773", "NoCoinState.java:10", "Field Read", "context=NoCoinState:3, machine"
"main", "774", "NoCoinState.java:10", "Field Read", "context=NoCoinState:3, machine"
"main", "775", "NoCoinState.java:10", "Method Call", "caller=NoCoinState:3#insertCoin:4, target=CandyVendingMachine:3#getContainsCoinState:4"
"main", "776", "CandyVendingMachine.java:59", "Method Entered", ""
"main", "777", "CandyVendingMachine.java:60", "Line Step", "file=CandyVendingMachine.java, line=60"
"main", "778", "CandyVendingMachine.java:60", "Field Read", "context=CandyVendingMachine:3, containsCoinState"
"main", "779", "CandyVendingMachine.java:60", "Variable Write", "context=CandyVendingMachine:3#getContainsCoinState:4, result=ContainsCoinState:3"
"main", "780", "CandyVendingMachine.java:60", "Method Exit", "returner=CandyVendingMachine:3#getContainsCoinState:4, value=ContainsCoinState:3"
"main", "781", "NoCoinState.java:10", "Method Returned", ""
"main", "782", "NoCoinState.java:10", "Line Step", "file=NoCoinState.java, line=10"
"main", "783", "NoCoinState.java:10", "Method Call", "caller=NoCoinState:3#insertCoin:4, target=CandyVendingMachine:3#setState:10"
"main", "784", "CandyVendingMachine.java:56", "Method Entered", ""
"main", "785", "CandyVendingMachine.java:56", "Variable Write", "context=CandyVendingMachine:3#setState:10, state=ContainsCoinState:3"
"main", "786", "CandyVendingMachine.java:57", "Line Step", "file=CandyVendingMachine.java, line=57"
"main", "787", "CandyVendingMachine.java:57", "Field Write", "context=CandyVendingMachine:3, state=ContainsCoinState:3"
"main", "788", "CandyVendingMachine.java:58", "Line Step", "file=CandyVendingMachine.java, line=58"
"main", "789", "CandyVendingMachine.java:58", "Method Exit", "returner=CandyVendingMachine:3#setState:10, value=<void>"
"main", "790", "NoCoinState.java:10", "Method Returned", ""
"main", "791", "NoCoinState.java:11", "Line Step", "file=NoCoinState.java, line=11"
"main", "792", "NoCoinState.java:11", "Method Exit", "returner=NoCoinState:3#insertCoin:4, value=<void>"
"main", "793", "CandyVendingMachine.java:28", "Method Returned", ""
"main", "794", "CandyVendingMachine.java:29", "Line Step", "file=CandyVendingMachine.java, line=29"
"main", "795", "CandyVendingMachine.java:29", "Method Exit", "returner=CandyVendingMachine:3#insertCoin:4, value=<void>"
"main", "796", "CandyVendingMachineTest.java:23", "Method Returned", ""
"main", "797", "CandyVendingMachineTest.java:24", "Line Step", "file=CandyVendingMachineTest.java, line=24"
"main", "798", "CandyVendingMachineTest.java:24", "Method Call", "caller=CandyVendingMachineTest#main:1, target=CandyVendingMachine:3#pressButton:5"
"main", "799", "CandyVendingMachine.java:30", "Method Entered", ""
"main", "800", "CandyVendingMachine.java:31", "Line Step", "file=CandyVendingMachine.java, line=31"
"main", "801", "CandyVendingMachine.java:32", "Line Step", "file=CandyVendingMachine.java, line=32"
"main", "802", "CandyVendingMachine.java:32", "Field Read", "context=CandyVendingMachine:3, state"
"main", "803", "CandyVendingMachine.java:32", "Method Call", "caller=CandyVendingMachine:3#pressButton:5, target=ContainsCoinState:3#pressButton:4"
"main", "804", "ContainsCoinState.java:13", "Method Entered", ""
"main", "805", "ContainsCoinState.java:14", "Line Step", "file=ContainsCoinState.java, line=14"
"main", "806", "ContainsCoinState.java:14", "Field Read", "context=ContainsCoinState:3, machine"
"main", "807", "ContainsCoinState.java:14", "Field Read", "context=ContainsCoinState:3, machine"
"main", "808", "ContainsCoinState.java:14", "Method Call", "caller=ContainsCoinState:3#pressButton:4, target=CandyVendingMachine:3#getDispensedState:4"
"main", "809", "CandyVendingMachine.java:65", "Method Entered", ""
"main", "810", "CandyVendingMachine.java:66", "Line Step", "file=CandyVendingMachine.java, line=66"
"main", "811", "CandyVendingMachine.java:66", "Field Read", "context=CandyVendingMachine:3, dispensedState"
"main", "812", "CandyVendingMachine.java:66", "Variable Write", "context=CandyVendingMachine:3#getDispensedState:4, result=DispensedState:3"
"main", "813", "CandyVendingMachine.java:66", "Method Exit", "returner=CandyVendingMachine:3#getDispensedState:4, value=DispensedState:3"
"main", "814", "ContainsCoinState.java:14", "Method Returned", ""
"main", "815", "ContainsCoinState.java:14", "Line Step", "file=ContainsCoinState.java, line=14"
"main", "816", "ContainsCoinState.java:14", "Method Call", "caller=ContainsCoinState:3#pressButton:4, target=CandyVendingMachine:3#setState:11"
"main", "817", "CandyVendingMachine.java:56", "Method Entered", ""
"main", "818", "CandyVendingMachine.java:56", "Variable Write", "context=CandyVendingMachine:3#setState:11, state=DispensedState:3"
"main", "819", "CandyVendingMachine.java:57", "Line Step", "file=CandyVendingMachine.java, line=57"
"main", "820", "CandyVendingMachine.java:57", "Field Write", "context=CandyVendingMachine:3, state=DispensedState:3"
"main", "821", "CandyVendingMachine.java:58", "Line Step", "file=CandyVendingMachine.java, line=58"
"main", "822", "CandyVendingMachine.java:58", "Method Exit", "returner=CandyVendingMachine:3#setState:11, value=<void>"
"main", "823", "ContainsCoinState.java:14", "Method Returned", ""
"main", "824", "ContainsCoinState.java:15", "Line Step", "file=ContainsCoinState.java, line=15"
"main", "825", "ContainsCoinState.java:15", "Method Exit", "returner=ContainsCoinState:3#pressButton:4, value=<void>"
"main", "826", "CandyVendingMachine.java:32", "Method Returned", ""
"main", "827", "CandyVendingMachine.java:33", "Line Step", "file=CandyVendingMachine.java, line=33"
"main", "828", "CandyVendingMachine.java:33", "Field Read", "context=CandyVendingMachine:3, state"
"main", "829", "CandyVendingMachine.java:33", "Method Call", "caller=CandyVendingMachine:3#pressButton:5, target=DispensedState:3#dispense:4"
"main", "830", "DispensedState.java:16", "Method Entered", ""
"main", "831", "DispensedState.java:17", "Line Step", "file=DispensedState.java, line=17"
"main", "832", "DispensedState.java:17", "Field Read", "context=DispensedState:3, machine"
"main", "833", "DispensedState.java:17", "Method Call", "caller=DispensedState:3#dispense:4, target=CandyVendingMachine:3#getCount:7"
"main", "834", "CandyVendingMachine.java:47", "Method Entered", ""
"main", "835", "CandyVendingMachine.java:48", "Line Step", "file=CandyVendingMachine.java, line=48"
"main", "836", "CandyVendingMachine.java:48", "Field Read", "context=CandyVendingMachine:3, count"
"main", "837", "CandyVendingMachine.java:48", "Variable Write", "context=CandyVendingMachine:3#getCount:7, result=1"
"main", "838", "CandyVendingMachine.java:48", "Method Exit", "returner=CandyVendingMachine:3#getCount:7, value=1"
"main", "839", "DispensedState.java:17", "Method Returned", ""
"main", "840", "DispensedState.java:17", "Line Step", "file=DispensedState.java, line=17"
"main", "841", "DispensedState.java:18", "Line Step", "file=DispensedState.java, line=18"
"main", "842", "DispensedState.java:18", "Field Read", "context=DispensedState:3, machine"
"main", "843", "DispensedState.java:18", "Field Read", "context=DispensedState:3, machine"
"main", "844", "DispensedState.java:18", "Method Call", "caller=DispensedState:3#dispense:4, target=CandyVendingMachine:3#getNoCoinState:4"
"main", "845", "CandyVendingMachine.java:41", "Method Entered", ""
"main", "846", "CandyVendingMachine.java:42", "Line Step", "file=CandyVendingMachine.java, line=42"
"main", "847", "CandyVendingMachine.java:42", "Field Read", "context=CandyVendingMachine:3, noCoinState"
"main", "848", "CandyVendingMachine.java:42", "Variable Write", "context=CandyVendingMachine:3#getNoCoinState:4, result=NoCoinState:3"
"main", "849", "CandyVendingMachine.java:42", "Method Exit", "returner=CandyVendingMachine:3#getNoCoinState:4, value=NoCoinState:3"
"main", "850", "DispensedState.java:18", "Method Returned", ""
"main", "851", "DispensedState.java:18", "Line Step", "file=DispensedState.java, line=18"
"main", "852", "DispensedState.java:18", "Method Call", "caller=DispensedState:3#dispense:4, target=CandyVendingMachine:3#setState:12"
"main", "853", "CandyVendingMachine.java:56", "Method Entered", ""
"main", "854", "CandyVendingMachine.java:56", "Variable Write", "context=CandyVendingMachine:3#setState:12, state=NoCoinState:3"
